# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
7.707500000000040075e+01,5.374608144634310156e+04,8.967168155191857295e+02,-9.667017920329367797e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.165234953316028850e+03,8.564304451121319784e-04,3.674458381910631122e+00,3.702345256440057142e+02,3.917348413508234017e+01,5.453557179827240274e-04,2.502318872207665663e+02
7.710000000000040643e+01,5.376849637226667255e+04,8.964772599906532378e+02,-9.666645400844229741e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.165047731298342114e+03,8.732331353670049921e-04,3.674286637964987445e+00,3.690898090192991390e+02,3.905601572559206858e+01,5.438442979602021174e-04,2.501748683378489204e+02
7.712500000000041211e+01,5.379090530941914767e+04,8.962377137001718665e+02,-9.666273861908534215e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.164860595734129902e+03,8.900015963113801221e-04,3.674115417214231627e+00,3.679487860239277666e+02,3.893890497633492487e+01,5.423372417074631214e-04,2.501178165149890447e+02
7.715000000000041780e+01,5.381330825802870095e+04,8.959981766233559028e+02,-9.665903300039952128e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.164673546570923008e+03,9.067355511431438031e-04,3.673944716557364654e+00,3.668114435401656124e+02,3.882215076766649986e+01,5.408345350836758466e-04,2.500607321841313535e+02
7.717500000000042348e+01,5.383570521832630038e+04,8.957586487358082650e+02,-9.665533715654227365e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.164486582747374769e+03,9.234307598653969905e-04,3.673774529717486192e+00,3.656777678717359663e+02,3.870575198378413262e+01,5.393361640050244737e-04,2.500036157760144135e+02
7.720000000000042917e+01,5.385809619054105133e+04,8.955191300131906473e+02,-9.665165106431087949e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.164299705176327734e+03,9.400858825306192311e-04,3.673604856652188833e+00,3.645477466207495922e+02,3.858970751270254596e+01,5.378421144443117389e-04,2.499464677201673055e+02
7.722500000000043485e+01,5.388048117490299046e+04,8.952796204311952124e+02,-9.664797471111617355e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.164112911915074619e+03,9.566983068968080636e-04,3.673435688316363024e+00,3.634213656545807680e+02,3.847401624624589545e+01,5.363523724307753780e-04,2.498892884449148539e+02
7.725000000000044054e+01,5.390286017163936049e+04,8.950401199655655091e+02,-9.664430807652548694e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.163926203875028477e+03,9.732664380555645619e-04,3.673267024676705628e+00,3.622986126845786998e+02,3.835867708001165965e+01,5.348669240495400627e-04,2.498320783773679068e+02
7.727500000000044622e+01,5.392523318097740412e+04,8.948006285920694154e+02,-9.664065115106991399e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.163739580264295910e+03,9.897874467886130529e-04,3.673098860331938553e+00,3.611794744124536578e+02,3.824368891337868348e+01,5.333857554416401685e-04,2.497748379434364949e+02
7.730000000000045191e+01,5.394760020314436406e+04,8.945611462641372782e+02,-9.663701286925466150e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.163553040308117716e+03,1.006259010438747105e-03,3.672931189940809915e+00,3.600639376092156567e+02,3.812905064946934175e+01,5.319088528034517614e-04,2.497175675678190885e+02
7.732500000000045759e+01,5.396996123836655170e+04,8.943216729747939553e+02,-9.663337739350994937e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.163366584638102040e+03,1.022679398864556914e-03,3.672764012607694806e+00,3.589519899729086774e+02,3.801476119516782859e+01,5.304362023868480725e-04,2.496602676740207869e+02
7.735000000000046327e+01,5.399231628686748445e+04,8.940822087042985231e+02,-9.662974983016118458e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.163180211921257523e+03,1.039045603798999457e-03,3.672597321242045521e+00,3.578436180402993045e+02,3.790081946106439403e+01,5.289677904984033683e-04,2.496029386843332531e+02
7.737500000000046896e+01,5.401466534887533635e+04,8.938427534286151968e+02,-9.662613189696546812e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162993922382691153e+03,1.055358023776387924e-03,3.672431113678175763e+00,3.567388093670515445e+02,3.778722436147662478e+01,5.275036034995855046e-04,2.495455810198554616e+02
7.740000000000047464e+01,5.403700842461362481e+04,8.936033071236805654e+02,-9.662252360487750380e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162807715239100162e+03,1.071611719613516653e-03,3.672265384573304203e+00,3.556375509413518898e+02,3.767397481439527240e+01,5.260436278059815902e-04,2.494881951004734617e+02
7.742500000000048033e+01,5.405934551430679858e+04,8.933638697655086389e+02,-9.661892492328069793e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162621590854048236e+03,1.087806136800556966e-03,3.672100132212481327e+00,3.545398305097622256e+02,3.756106974150724653e+01,5.245878498875166697e-04,2.494307813448816376e+02
7.745000000000048601e+01,5.408167661817558110e+04,8.931244413301544682e+02,-9.661533583560478533e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162435547885670076e+03,1.103939149966148836e-03,3.671935349501248780e+00,3.534456348298915600e+02,3.744850806815692579e+01,5.231362562678772534e-04,2.493733401705711685e+02
7.747500000000049170e+01,5.410400173644628376e+04,8.928850217937193747e+02,-9.661175632285145198e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162249587004629348e+03,1.120009032503786923e-03,3.671771035708000230e+00,3.523549519408795163e+02,3.733628872334810467e+01,5.216888335244606852e-04,2.493158719938400338e+02
7.750000000000049738e+01,5.412632086933963001e+04,8.926456111323508367e+02,-9.660818636735649889e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.162063706952727898e+03,1.136013787793714981e-03,3.671607184014647363e+00,3.512677687622877443e+02,3.722441063970909880e+01,5.202455682878489793e-04,2.492583772297835765e+02
7.752500000000050306e+01,5.414863401707634330e+04,8.924062093222257772e+02,-9.660462595667242525e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.161877908019465167e+03,1.151950978604326156e-03,3.671443792498865211e+00,3.501840732058619778e+02,3.711287275349285864e+01,5.188064472417352026e-04,2.492008562923033708e+02
7.755000000000050875e+01,5.417094117987900972e+04,8.921668163395806914e+02,-9.660107506697084290e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.161692189946514418e+03,1.167819329333981372e-03,3.671280857514143126e+00,3.491038529035959073e+02,3.700167400456347622e+01,5.173714571226755181e-04,2.491433095941085014e+02
7.757500000000051443e+01,5.419324235796649009e+04,8.919274321606803824e+02,-9.659753368734298462e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.161506551882305757e+03,1.183616163420249303e-03,3.671118373545649405e+00,3.480270951831531079e+02,3.689081333636669768e+01,5.159405847196325183e-04,2.490857375467098791e+02
7.760000000000052012e+01,5.421553755155950785e+04,8.916880567618952682e+02,-9.659400177515257369e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.161320993259391798e+03,1.199342193365983975e-03,3.670956335982191288e+00,3.469537875984986499e+02,3.678028969592792663e+01,5.145138168738792742e-04,2.490281405604266638e+02
7.762500000000052580e+01,5.423782676087692380e+04,8.914486901195645032e+02,-9.659047934295804438e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.161135514857871613e+03,1.214992361511062864e-03,3.670794744478697691e+00,3.458839185601245845e+02,3.667010203384649003e+01,5.130911404788488471e-04,2.489705190443929439e+02
7.765000000000053149e+01,5.426010998613759875e+04,8.912093322101309241e+02,-9.658696634926332791e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160950115489635891e+03,1.230567230785410216e-03,3.670633592475096574e+00,3.448174753536465573e+02,3.656024930425657260e+01,5.116725424795606379e-04,2.489128734065454012e+02
7.767500000000053717e+01,5.428238722756039351e+04,8.909699830100756799e+02,-9.658346277886845854e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160764794738973933e+03,1.246064620650299019e-03,3.670472875858863393e+00,3.437544457794347181e+02,3.645073046483768309e+01,5.102580098726820779e-04,2.488552040536378627e+02
7.770000000000054285e+01,5.430465848536044359e+04,8.907306424959191418e+02,-9.657996861578187264e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160579552711670885e+03,1.261482469971780427e-03,3.670312592172905841e+00,3.426948179979387987e+02,3.634154447677241961e+01,5.088475297059129104e-04,2.487975113912273457e+02
7.772500000000054854e+01,5.432692375975660980e+04,8.904913106442330673e+02,-9.657648383971970674e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160394388512773958e+03,1.276819110898800560e-03,3.670152735801895716e+00,3.416385796283080367e+02,3.623269030476829045e+01,5.074410890781950925e-04,2.487397958236947204e+02
7.775000000000055422e+01,5.434918305096495897e+04,8.902519874316685673e+02,-9.657300841867222374e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160209302389221193e+03,1.292074227061580085e-03,3.669993304748084828e+00,3.405857190148012137e+02,3.612416691700739335e+01,5.060386751389942938e-04,2.486820577542261788e+02
7.777500000000055991e+01,5.437143635920062661e+04,8.900126728348956249e+02,-9.656954234512429736e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.160024293938701703e+03,1.307244812896308584e-03,3.669834294966847210e+00,3.395362241684189826e+02,3.601597328516447050e+01,5.046402750884623105e-04,2.486242975848319645e+02
7.780000000000056559e+01,5.439368368467781693e+04,8.897733668306392474e+02,-9.656608559733022901e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.159839362208819011e+03,1.322329367819952356e-03,3.669675700679360997e+00,3.384900828297411977e+02,3.590810838436856756e+01,5.032458761768740388e-04,2.485665157163340666e+02
7.782500000000057128e+01,5.441592502761352807e+04,8.895340693957216445e+02,-9.656263813597561807e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.159654507163442531e+03,1.337328375636807941e-03,3.669517519011588291e+00,3.374472833266197540e+02,3.580057119319986469e+01,5.018554657045161274e-04,2.485087125483742057e+02
7.785000000000057696e+01,5.443816038821917027e+04,8.892947805069477454e+02,-9.655919996812057704e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.159469728767117658e+03,1.352237258818219301e-03,3.669359747098292601e+00,3.364078140352744981e+02,3.569336069367812314e+01,5.004690310214710046e-04,2.484508884794150845e+02
7.787500000000058265e+01,5.446038976670987904e+04,8.890555001412511729e+02,-9.655577104224125407e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.159285026531216090e+03,1.367057828092609539e-03,3.669202380646513273e+00,3.353716631178432408e+02,3.558647587123840594e+01,4.990865595272355642e-04,2.483930439067367217e+02
7.790000000000058833e+01,5.448261316329799592e+04,8.888162282755504293e+02,-9.655235136445792676e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.159100399771315779e+03,1.381785557658447156e-03,3.669045414749799505e+00,3.343388186726047024e+02,3.547991571473030348e+01,4.977080386706437534e-04,2.483351792264446658e+02
7.792500000000059401e+01,5.450483057819493115e+04,8.885769648868766808e+02,-9.654894088958588583e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.158915848788527228e+03,1.396421636624834350e-03,3.668888847627174599e+00,3.333092694173121799e+02,3.537367921640031199e+01,4.963334559495729712e-04,2.482772948334688579e+02
7.795000000000059970e+01,5.452704201161302626e+04,8.883377099522939488e+02,-9.654553960452762595e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.158731372318189187e+03,1.410963624982365877e-03,3.668732672547477147e+00,3.322830032156475681e+02,3.526776537187055283e+01,4.949627989106017856e-04,2.482193911215608750e+02
7.797500000000060538e+01,5.454924746376276016e+04,8.880984634489268501e+02,-9.654214748494110765e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.158546970888091664e+03,1.425410440952383333e-03,3.668576888460217234e+00,3.312600090112899238e+02,3.516217318013007542e+01,4.935960551488337506e-04,2.481614684832979094e+02
7.800000000000061107e+01,5.457144693485647440e+04,8.878592253539318335e+02,-9.653876451805013303e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.158362643869129897e+03,1.439759644368624305e-03,3.668421490658604345e+00,3.302402751308156894e+02,3.505690164353300275e+01,4.922332123078078511e-04,2.481035273100902714e+02
7.802500000000061675e+01,5.459364042509999126e+04,8.876199956445778980e+02,-9.653539065903574468e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.158178390515357705e+03,1.454012375778509190e-03,3.668266474071574024e+00,3.292237898843368953e+02,3.495194976776765117e+01,4.908742580790338142e-04,2.480455679921734315e+02
7.805000000000062244e+01,5.461582793470751494e+04,8.873807742981369984e+02,-9.653202590634105462e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157994211159208817e+03,1.468165006835587009e-03,3.668111837049561341e+00,3.282105422439134941e+02,3.484731656184491300e+01,4.895191802017794967e-04,2.479875909186097545e+02
7.807500000000062812e+01,5.463800946388579905e+04,8.871415612919744262e+02,-9.652867022291882648e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157810105224555628e+03,1.482217838461279006e-03,3.667957575071849607e+00,3.272005207111565142e+02,3.474300103809600415e+01,4.881679664629768310e-04,2.479295964772965419e+02
7.810000000000063380e+01,5.466018501284159720e+04,8.869023566035323256e+02,-9.652532357795841733e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157626071909121492e+03,1.496170474145078243e-03,3.667803682906903617e+00,3.261937137095611092e+02,3.463900221216248809e+01,4.868206046970316014e-04,2.478715850549688184e+02
7.812500000000063949e+01,5.468235458178445697e+04,8.866631602102459055e+02,-9.652198597395543089e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157442111574892579e+03,1.510018824795312251e-03,3.667650159018197353e+00,3.251901103660366061e+02,3.453531910295162533e+01,4.854770827851817051e-04,2.478135570371829601e+02
7.815000000000064517e+01,5.470451817092113197e+04,8.864239720896695189e+02,-9.651865736363111736e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157258223586382201e+03,1.523764378346410125e-03,3.667496998714872447e+00,3.241896992923786911e+02,3.443195073267883544e+01,4.841373886559858022e-04,2.477555128083497209e+02
7.817500000000065086e+01,5.472667578045837581e+04,8.861847922194034481e+02,-9.651533772819762547e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.157074407128346138e+03,1.537405397344196109e-03,3.667344196742420959e+00,3.231924690471506096e+02,3.432889612679257851e+01,4.828015102842888782e-04,2.476974527517001263e+02
7.820000000000065654e+01,5.474882741060107946e+04,8.859456205770973156e+02,-9.651202704812412492e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.156890662785586983e+03,1.550940312828922056e-03,3.667191752289404860e+00,3.221984090195082331e+02,3.422615431400461006e+01,4.814694356915536302e-04,2.476393772493115648e+02
7.822500000000066223e+01,5.477097306155506521e+04,8.857064571404629305e+02,-9.650872529857119630e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.156706989586090003e+03,1.564368074845424138e-03,3.667039659616641245e+00,3.212075077731194028e+02,3.412372432626045082e+01,4.801411529454170830e-04,2.475812866821000569e+02
7.825000000000066791e+01,5.479311273352615535e+04,8.854673018873178307e+02,-9.650543243699395646e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.156523387204151049e+03,1.577689716891716087e-03,3.666887915039071633e+00,3.202197542805691342e+02,3.402160519874166056e+01,4.788166501596611527e-04,2.475231814298291511e+02
7.827500000000067359e+01,5.481524642671830952e+04,8.852281547954661391e+02,-9.650214846893794274e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.156339855452039274e+03,1.590900759361508696e-03,3.666736515315463407e+00,3.192351376356056107e+02,3.391979596982130829e+01,4.774959154935748645e-04,2.474650618710946901e+02
7.830000000000067928e+01,5.483737414133362472e+04,8.849890158428413542e+02,-9.649887334247187809e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.156156393859864465e+03,1.604003332359506566e-03,3.666585456316050706e+00,3.182536468211546321e+02,3.381829568107870898e+01,4.761789371520872764e-04,2.474069283833411248e+02
7.832500000000068496e+01,5.485949587757699192e+04,8.847498850074167649e+02,-9.649560704180379034e+00,0.000000000000000000e+00,1.100297158023628299e+02,1.155973002093265450e+03,1.616995417152154594e-03,3.666434734346601942e+00,3.172752709414404535e+02,3.371710337729486895e+01,4.748657033856498971e-04,2.473487813428673689e+02
