# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
5.900000000000016342e+00,4.494595504719763994e+02,1.525965710830991782e+02,2.628663905208046714e+01,1.000710788251650047e+04,2.604633558017799828e+02,1.549622407585045778e+02,1.028473743349663525e-03,4.591373352038582989e-01,1.217158086155834280e+04,8.248275708183104871e+04,1.013735454094045307e+00,2.834450506255423647e+02
5.925000000000016698e+00,4.532826878270134330e+02,1.532545509718905805e+02,2.631907344937019388e+01,1.000761213848245643e+04,2.603623541008838060e+02,1.556417273098632279e+02,1.012883195462315616e-03,4.611672362018177651e-01,1.227380989371123178e+04,8.244492120176117169e+04,1.013343617937881191e+00,2.834245820653165993e+02
5.950000000000017053e+00,4.571222846275195479e+02,1.539133223007385425e+02,2.635072952996573292e+01,1.000811837195691987e+04,2.602613523999876293e+02,1.563212799048552597e+02,2.605666384482788894e-03,4.631975645466042679e-01,1.237641590376861859e+04,8.240693694312994194e+04,1.012950270661219232e+00,2.834040101664283497e+02
5.975000000000017408e+00,4.609783602533861995e+02,1.545728495975819214e+02,2.638096675221623144e+01,1.000862658310070583e+04,2.601603506990914525e+02,1.570008825710395399e+02,4.208312903086669325e-03,4.652282743150748523e-01,1.247939545275926685e+04,8.236880429387114418e+04,1.012555412367954100e+00,2.833833346457525408e+02
6.000000000000017764e+00,4.648509329864755273e+02,1.552330810068743574e+02,2.640912977602874889e+01,1.000913677194445336e+04,2.600593489981952757e+02,1.576805218793363679e+02,5.697766866289020495e-03,4.672593271155691119e-01,1.258274546447985631e+04,8.233052325168572133e+04,1.012159043262562896e+00,2.833625552242609729e+02
6.025000000000018119e+00,4.687400196269154549e+02,1.558939501943955861e+02,2.643463945287924233e+01,1.000964893833553651e+04,2.599583472972990990e+02,1.583601873614212820e+02,7.035052872745816560e-03,4.692906933242490530e-01,1.268646330103476794e+04,8.229209382802556502e+04,1.011761163691295318e+00,2.833416716292181832e+02
6.050000000000018474e+00,4.726456351606175303e+02,1.565553781246566416e+02,2.645698772960220069e+01,1.001016308188997391e+04,2.598573455964029222e+02,1.590398725432537788e+02,8.189408029743888359e-03,4.713223551477853657e-01,1.279054693896154822e+04,8.225351605170220137e+04,1.011361774179462492e+00,2.833206835961886441e+02
6.075000000000018829e+00,4.765677924491465092e+02,1.572172749128071416e+02,2.647574062849573551e+01,1.001067920195175066e+04,2.597563438955067454e+02,1.597195753439858663e+02,9.135415447599683908e-03,4.733543078061467901e-01,1.289499504663848165e+04,8.221478997193825489e+04,1.010960875462944886e+00,2.832995908707533204e+02
6.100000000000019185e+00,4.805065019950270653e+02,1.578795416870098904e+02,2.649053866609769159e+01,1.001119729755677326e+04,2.596553421946105686e+02,1.603992979779921768e+02,9.852861175068736502e-03,4.753865592431660847e-01,1.299980698257846052e+04,8.217591566107272229e+04,1.010558468516102648e+00,2.832783932100506945e+02
6.125000000000019540e+00,4.844617717377841473e+02,1.585420724366195486e+02,2.650109628543585671e+01,1.001171736740446249e+04,2.595543404937143919e+02,1.610790465859516019e+02,1.032696969125433510e-02,4.774191290342446048e-01,1.310498274918199422e+04,8.213689321669204219e+04,1.010154554573733821e+00,2.832570903840131677e+02
6.150000000000019895e+00,4.884336068928241730e+02,1.592047558392683868e+02,2.650720101239146942e+01,1.001223940983496868e+04,2.594533387928182151e+02,1.617588304348985559e+02,1.054864741041260968e-02,4.794520460164297115e-01,1.321052287460749540e+04,8.209772276333997434e+04,1.009749135148664045e+00,2.832356821763833636e+02
6.175000000000020250e+00,4.924220098452642560e+02,1.598674770838729557e+02,2.650871329268837684e+01,1.001276342281156212e+04,2.593523370919220383e+02,1.624386608827778957e+02,1.051466071794126232e-02,4.814853452201039441e-01,1.331642825297755007e+04,8.205840445383847691e+04,1.009342212045306164e+00,2.832141683855240331e+02
6.200000000000020606e+00,4.964269800903275609e+02,1.605301197217557103e+02,2.650556761661146510e+01,1.001328940391088508e+04,2.592513353910258616e+02,1.631185501317319506e+02,1.022771900861178286e-02,4.835190641740095274e-01,1.342269994587056135e+04,8.201893847001937684e+04,1.008933787367113366e+00,2.831925488249101477e+02
6.225000000000020961e+00,5.004485142072662711e+02,1.611925675903935939e+02,2.649777542423046128e+01,1.001381735031784046e+04,2.591503336901296848e+02,1.637985099271008664e+02,9.696457921517557046e-03,4.855532390486641536e-01,1.352933897015641560e+04,8.197932502310851123e+04,1.008523863520436548e+00,2.831708233234356271e+02
6.250000000000021316e+00,5.044866058947518468e+02,1.618547068579284485e+02,2.648542993603346574e+01,1.001434725882787461e+04,2.590493319892335080e+02,1.644785503131946314e+02,8.935325386565920805e-03,4.875879009674456976e-01,1.363634609034214918e+04,8.193956435355321446e+04,1.008112443212622944e+00,2.831489917254146462e+02
6.275000000000021672e+00,5.085412460621446371e+02,1.625164282233276651e+02,2.646871237908777630e+01,1.001487912585490994e+04,2.589483302883373312e+02,1.651586784745836667e+02,7.964356373869151476e-03,4.896230725705401077e-01,1.374372162048787868e+04,8.189965673042798880e+04,1.007699529445746700e+00,2.831270538903526699e+02
6.300000000000022027e+00,5.126124229626730084e+02,1.631776293020957951e+02,2.644789940923100602e+01,1.001541294744773586e+04,2.588473285874411545e+02,1.658388981936633684e+02,6.808890164321517065e-03,4.916587664054432039e-01,1.385146532474695596e+04,8.185960245020421280e+04,1.007285125503766920e+00,2.831050096923652859e+02
6.325000000000022382e+00,5.167001224085688591e+02,1.638382171687708251e+02,2.642336938263266433e+01,1.001594871931306443e+04,2.587463268865449777e+02,1.665192090612422362e+02,5.499169847117272962e-03,4.936949825850699969e-01,1.395957627437562951e+04,8.181940183502061700e+04,1.006869234934525403e+00,2.830828590193175955e+02
6.350000000000022737e+00,5.208043280262500048e+02,1.644981110349099822e+02,2.639560777546464720e+01,1.001648643684839772e+04,2.586453251856488009e+02,1.671996066672816426e+02,4.070164038470012145e-03,4.957317093517408235e-01,1.406805286677803815e+04,8.177905523021693807e+04,1.006451861524129798e+00,2.830606017715512621e+02
6.375000000000023093e+00,5.249250216148793697e+02,1.651572449741275079e+02,2.636520906618792637e+01,1.001702609518094141e+04,2.585443234847526242e+02,1.678800829099389773e+02,2.562852469339938887e-03,4.977689239922804543e-01,1.417689286513233674e+04,8.173856300141375687e+04,1.006033009266652289e+00,2.830382378603529219e+02
6.400000000000023448e+00,5.290621835254132748e+02,1.658155705917564831e+02,2.633287452055563449e+01,1.001756768921882212e+04,2.584433217838564474e+02,1.685606268246534114e+02,1.057163628995201046e-03,4.998065952958032909e-01,1.428609352721923824e+04,8.169792553067035624e+04,1.005612682324307228e+00,2.830157672058998628e+02
6.425000000000023803e+00,5.332157931532710791e+02,1.664730589737162916e+02,2.629938335998042120e+01,1.001811121370762339e+04,2.583423200829602706e+02,1.692412257313096973e+02,7.540802971278303323e-04,5.018446869554920031e-01,1.439565179137404084e+04,8.165714321224122250e+04,1.005190884983489186e+00,2.829931897349710539e+02
6.450000000000024158e+00,5.373858293928205967e+02,1.671296996135493202e+02,2.626547188830291191e+01,1.001865666329460510e+04,2.582413183820640938e+02,1.699218662466961121e+02,2.138230943062306277e-03,5.038831605720505147e-01,1.450556444348739205e+04,8.161621644775946334e+04,1.004767621604907513e+00,2.829705053783220592e+02
6.475000000000024514e+00,5.415722711561247706e+02,1.677855048714862107e+02,2.623205477289630494e+01,1.001920403259009072e+04,2.581403166811679171e+02,1.706025358665390002e+02,3.568924220287051415e-03,5.059219803469497956e-01,1.461582838551543864e+04,8.157514564162894385e+04,1.004342896575891375e+00,2.829477140681598826e+02
6.500000000000024869e+00,5.457750979661941528e+02,1.684405114909654628e+02,2.620010734299009769e+01,1.001975331624252431e+04,2.580393149802717403e+02,1.712832242782302501e+02,4.888975362820750271e-03,5.079611169786787395e-01,1.472644086304679695e+04,8.153393119539343752e+04,1.003916714252143239e+00,2.829248157350283464e+02
6.525000000000025224e+00,5.499942905697971582e+02,1.690947806795114730e+02,2.617060816402449319e+01,1.002030450901717813e+04,2.579383132793755635e+02,1.719639242359321258e+02,6.058199611104982812e-03,5.100005502623382592e-01,1.483739962224359078e+04,8.149257350183055678e+04,1.003489078896664832e+00,2.829018103045196426e+02
6.550000000000025580e+00,5.542298315456137061e+02,1.697483970610503263e+02,2.614449389515164768e+01,1.002085760587617006e+04,2.578373115784793868e+02,1.726446322810168397e+02,7.045012016952979621e-03,5.120402712313011362e-01,1.494870304302988916e+04,8.145107293894840404e+04,1.003059994617703898e+00,2.828786976939070996e+02
6.575000000000025935e+00,5.584817058537155390e+02,1.704014665905317543e+02,2.612261778139553314e+01,1.002141260205399158e+04,2.577363098775832100e+02,1.733253490081266648e+02,7.823841441739675870e-03,5.140802829516727401e-01,1.506035019594541336e+04,8.140942986431770260e+04,1.002629465310190371e+00,2.828554778089413162e+02
6.600000000000026290e+00,5.627499013431370258e+02,1.710541134858603129e+02,2.610571034593846562e+01,1.002196949312674224e+04,2.576353081766870332e+02,1.740060790532658928e+02,8.375156700851319608e-03,5.161206004923380997e-01,1.517234085142621188e+04,8.136764460987741768e+04,1.002197494602093286e+00,2.828321505408878807e+02
6.625000000000026645e+00,5.670344091532751918e+02,1.717064762559230076e+02,2.609434323386041754e+01,1.002252827507068469e+04,2.575343064757908564e+02,1.746868301239593109e+02,8.685814213988065149e-03,5.181612480532750142e-01,1.528467532152275817e+04,8.132571747754054377e+04,1.001764085809067728e+00,2.828087157639893121e+02
6.650000000000027001e+00,5.713352240193635225e+02,1.723587029969361595e+02,2.608889994474654728e+01,1.002308894430794135e+04,2.574333047748946797e+02,1.753676122214361897e+02,8.749325028734039958e-03,5.202022566623648592e-01,1.539735433183654641e+04,8.128364873576672107e+04,1.001329241899109990e+00,2.827851733334522919e+02
6.675000000000027356e+00,5.756523444410413504e+02,1.730109461631051886e+02,2.608955480504704028e+01,1.002365149773656231e+04,2.573323030739985029e+02,1.760484363535244938e+02,8.566016428110093464e-03,5.222436603603114458e-01,1.551037880103627140e+04,8.124143861730469507e+04,1.000892965469319273e+00,2.827615230840746108e+02
6.700000000000027711e+00,5.799857727289199829e+02,1.736633570602689076e+02,2.609626188725069440e+01,1.002421593274337465e+04,2.572313013731023261e+02,1.767293130885512937e+02,8.143053640790228961e-03,5.242854919123162150e-01,1.562374958776535641e+04,8.119908731822871778e+04,1.000455258736042685e+00,2.827377648295871495e+02
6.725000000000028066e+00,5.843355149039998651e+02,1.743160803365059053e+02,2.610875488816454393e+01,1.002478224719970785e+04,2.571302996722061494e+02,1.774102512698491694e+02,7.494305089453414011e-03,5.263277789944994511e-01,1.573746726101243985e+04,8.115659499825973762e+04,1.000016123538295387e+00,2.827138983627149287e+02
6.750000000000028422e+00,5.887015804648399353e+02,1.749692487407050692e+02,2.612655784726903363e+01,1.002535043943816891e+04,2.570292979713099726e+02,1.780912567661756611e+02,6.640064828715386454e-03,5.283705404851467557e-01,1.585153187245903064e+04,8.111396178250722005e+04,9.995755613558587882e-01,2.826899234560373202e+02
6.775000000000028777e+00,5.930839820308610797e+02,1.756229784065396586e+02,2.614900616262486110e+01,1.002592050821334669e+04,2.569282962704137958e+02,1.787723316322576750e+02,5.606633042383082043e-03,5.304137839711685620e-01,1.596594279782325066e+04,8.107118776441841328e+04,9.991335733398513108e-01,2.826658398635333356e+02
6.800000000000029132e+00,5.974827348738908768e+02,1.762773648696920930e+02,2.617527592069983200e+01,1.002649245264642923e+04,2.568272945695176190e+02,1.794534736975766975e+02,4.425850523641582622e-03,5.324575045238424398e-01,1.608069865216738799e+04,8.102827300993328390e+04,9.986901603557408746e-01,2.826416473228196082e+02
6.825000000000029488e+00,6.018978563630953431e+02,1.769324800018960104e+02,2.620442056883995718e+01,1.002706627215746630e+04,2.567262928686214423e+02,1.801346765409463444e+02,3.134828327717285260e-03,5.345016846183847647e-01,1.619579727333807932e+04,8.098521756256681692e+04,9.982453230359157326e-01,2.826173455579282745e+02
6.850000000000029843e+00,6.063293653484433889e+02,1.775883699535446851e+02,2.623541125775469496e+01,1.002764196638853173e+04,2.566252911677252655e+02,1.808159300569690515e+02,1.778521982439896067e-03,5.365462958093430990e-01,1.631123581232294964e+04,8.094202144917579426e+04,9.977990618393168809e-01,2.825929342824913988e+02
6.875000000000030198e+00,6.107772814994677901e+02,1.782450542827971560e+02,2.626718430123316494e+01,1.002821953511918946e+04,2.565242894668290887e+02,1.814972216137189207e+02,5.614674206869351130e-04,5.385913021604274986e-01,1.642701093278560074e+04,8.089868468630024290e+04,9.973513771169665310e-01,2.825684132032761795e+02
6.900000000000030553e+00,6.152416246486827731e+02,1.789025269995086092e+02,2.629871776903868508e+01,1.002879897818009340e+04,2.564232877659329120e+02,1.821785368896194370e+02,1.079509447147743726e-03,5.406366627230129174e-01,1.654311895666645432e+04,8.085520728664641501e+04,9.969022691789484192e-01,2.825437820238240079e+02
6.925000000000030909e+00,6.197224141974002123e+02,1.795607594065312469e+02,2.632910338169406472e+01,1.002938029537096918e+04,2.563222860650367352e+02,1.828598615524914521e+02,2.380183393020744113e-03,5.426823365146935529e-01,1.665955616625719995e+04,8.081158926524154958e+04,9.964517383579623022e-01,2.825190404479318431e+02
6.950000000000031264e+00,6.242196685252711177e+02,1.802196986350162149e+02,2.635737427050672821e+01,1.002996348638491509e+04,2.562212843641405584e+02,1.835411828981488327e+02,3.607997408470301360e-03,5.447282873792189672e-01,1.677631910478679129e+04,8.076783064511352859e+04,9.959997850679477294e-01,2.824941881828900136e+02
6.975000000000031619e+00,6.287334044082090259e+02,1.808792695713878800e+02,2.638264064433541023e+01,1.003054855073154067e+04,2.561202826632443816e+02,1.842224908740741967e+02,4.705382525204394872e-03,5.467744870224993115e-01,1.689340477021255720e+04,8.072393146305815026e+04,9.955464098635919967e-01,2.824692249427923798e+02
7.000000000000031974e+00,6.332636364912614226e+02,1.815393775675753432e+02,2.640412111990543309e+01,1.003113548766470194e+04,2.560192809623482049e+02,1.849037790931291738e+02,5.636952968613673405e-03,5.488209180199404846e-01,1.701081081074428221e+04,8.067989177506053238e+04,9.950916134962399795e-01,2.824441504516760801e+02
7.025000000000032330e+00,6.378103768453001976e+02,1.821999114756009419e+02,2.642115569618998094e+01,1.003172429612029919e+04,2.559182792614520281e+02,1.855850453348712108e+02,6.374473467343141041e-03,5.508675753040103151e-01,1.712853562928413157e+04,8.063571166096320667e+04,9.946353969620083113e-01,2.824189644462538809e+02
7.050000000000032685e+00,6.423736345861107111e+02,1.828607469061849713e+02,2.643321471517986154e+01,1.003231497466381370e+04,2.558172775605558513e+02,1.862662914888162788e+02,6.896411590844596200e-03,5.529144659960288921e-01,1.724657838614702996e+04,8.059139122840292112e+04,9.941777615423262882e-01,2.823936666782499856e+02
7.075000000000033040e+00,6.469534155903384089e+02,1.835217496333069960e+02,2.643990470034794527e+01,1.003290752144717226e+04,2.557162758596596746e+02,1.869475230909580716e+02,7.188288542192684989e-03,5.549616080308443777e-01,1.736493892587954178e+04,8.054693061604605464e+04,9.937187088372221311e-01,2.823682569163525500e+02
7.100000000000033396e+00,6.515497222933918238e+02,1.841827791030393655e+02,2.644097252774675511e+01,1.003350193417889204e+04,2.556152741587634978e+02,1.876287481569557940e+02,7.243014760358716837e-03,5.570090266937123280e-01,1.748361757115516957e+04,8.050232999582999037e+04,9.932582407883386866e-01,2.823427349476108361e+02
7.125000000000033751e+00,6.561625535748898983e+02,1.848436920415985298e+02,2.643630939495740861e+01,1.003409821010437736e+04,2.555142724578673210e+02,1.883099763388389931e+02,7.061087639031676279e-03,5.590567521171211363e-01,1.760261497286881422e+04,8.045758957444006228e+04,9.927963596940428959e-01,2.823171005784054728e+02
